audio_base,audio,gold_sentence_path,original_text,sentence_segmented,sentence_start,sentence_end,transcribed_text,corrected_text
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/SSF/2020-05-29_06_54_07.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_027/segment_8.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_027/gold_sentence_8.txt," La Fiscalía Provincial Especializada en Delitos de Tráfico Ilícito de Drogas investiga el caso, informó agencia EFE. ",la fiscalía provincial especializada en delitos de tráfico ilícito de drogas investiga el caso informó agencia efe,99.16466525523408,107.0450359915314,la fiscalía provincial especializada en delitos de tráfico ilisito de drogas investiga el caso informó agencia f," La Fiscalía Provincial Especializada en Delitos de Tráfico Ilícito de Drogas investiga el caso, informó agencia EFE. "
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/SSF/2020-05-29_06_54_07.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_027/segment_9.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_027/gold_sentence_9.txt, Los capturados y el cargamento pasarán a manos de la Dirección Antidrogas y Fiscalía. ,los capturados y el cargamento pasarán a manos de la dirección antidrogas y fiscalía,108.66511220889204,113.02531733709716,los capturados y el cargamento pasarán a manos den la dirección antidrogas y fiscalía, Los capturados y el cargamento pasarán a manos de la Dirección Antidrogas y Fiscalía. 
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/SSF/2020-05-29_06_54_07.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_027/segment_10.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_027/gold_sentence_10.txt," PERÚ, SEGUNDO PRODUCTOR ",perú segundo productor,113.98536250294048,115.50543401552576,perú segundo productor," PERÚ, SEGUNDO PRODUCTOR "
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/SSF/2020-05-29_06_54_07.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_027/segment_11.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_027/gold_sentence_11.txt," Según la agencia antidrogas del Perú, en nuestro país se producen más de 400 toneladas de cocaína al año; además se tiene información de que operan carteles mexicanos como el de Sinaloa. ",según la agencia antidrogas del perú en nuestro país se producen más de cuatrocientos toneladas de cocaína al año además se tiene información de que operan carteles mexicanos como el de sinaloa,116.9054998823806,129.8661096212656,según la agencia antidruegas del perú en nuestro país se produce más de cuatrocientas toneladas de cocaína al año además se tiene  información de que operan carteles mexicanos como el de sinaloa," Según la agencia antidrogas del Perú, en nuestro país se producen más de 400 toneladas de cocaína al año; además se tiene información de que operan carteles mexicanos como el de Sinaloa. "
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/SSF/2020-05-29_06_54_07.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_027/segment_12.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_027/gold_sentence_12.txt," Después de Colombia, Perú es el segundo productor mundial de cocaína con 50 mil cultivos ilícitos. ",después de colombia perú es el segundo productor mundial de cocaína con cincuenta mil cultivos ilícitos,131.24617454716537,138.0264935309339,después de colombia perú es el segundo productor muñal de cocaína con cincuenta mil cultivos ilícitos," Después de Colombia, Perú es el segundo productor mundial de cocaína con 50 mil cultivos ilícitos. "
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/SSF/2020-05-29_06_54_07.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_027/segment_13.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_027/gold_sentence_13.txt, Así lo dio a conocer un reciente informe de la Oficina de Naciones Unidas contra la Droga y el Delito. ,así lo dio a conocer un reciente informe de la oficina de naciones unidas contra la droga y el delito,138.24650388143968,143.74676264408373,así lo dio a conocer un reciente informe de la oficina nacional unidas contra la droga y el delito, Así lo dio a conocer un reciente informe de la Oficina de Naciones Unidas contra la Droga y el Delito. 
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/SSF/2020-05-29_06_54_07.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_027/segment_14.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_027/gold_sentence_14.txt, Los puertos del Callao y Paita son las principales vías de salida de la cocaína del Perú hacía el extranjero. ,los puertos del callao y paita son las principales vías de salida de la cocaína del perú hacía el extranjero,144.90681721947774,150.9471013879087,los puertos del callaoi y paita son las principales vías de salida de la cocaína del perú hacia el extranjero, Los puertos del Callao y Paita son las principales vías de salida de la cocaína del Perú hacía el extranjero. 
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/SSF/2020-05-29_06_54_07.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_027/segment_15.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_027/gold_sentence_15.txt, Esto se realiza a través del sabotaje de los contenedores de mercancía así como la utilización de las narcoavionetas que llegan de Bolivia y usan pistas de aterrizaje clandestinas en la selva para trasladar los grandes cargamentos de droga.,esto se realiza a través del sabotaje de los contenedores de mercancía así como la utilización de las narcoavionetas que llegan de bolivia y usan pistas de aterrizaje clandestinas en la selva para trasladar los grandes cargamentos de droga,151.64713432133618,167.92790025876263,estos e reales se realiza través del sabuataje de los contenedores de mercancía así como la lautización de los narcoavionetas que llevan de bolivia y gustanpistas a terrizaje clandestinas en la selva para trasladar grandes crarbamentos de droga, Esto se realiza a través del sabotaje de los contenedores de mercancía así como la utilización de las narcoavionetas que llegan de Bolivia y usan pistas de aterrizaje clandestinas en la selva para trasladar los grandes cargamentos de droga.
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/SSF/2020-05-29_06_54_09.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_028/segment_1.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_028/gold_sentence_1.txt, La Victoria: Fiscalizadores decomisaron mercadería a ambulantes en alrededores de Av. Grau ,la victoria fiscalizadores decomisaron mercadería a ambulantes en alrededores de av grau,4.820556033362219,11.161287413344889,la victoriafiscalizadores de comisaron mercadería ambulantes alrededor de la bia av grao, La Victoria: Fiscalizadores decomisaron mercadería a ambulantes en alrededores de Av. Grau 
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/SSF/2020-05-29_06_54_09.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_028/segment_2.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_028/gold_sentence_2.txt, Se han registrado algunos sucesos violentos durante la intervención de los Fiscalizadores y la Policía a los ambulantes en la avenida Grau y calles colindantes ,se han registrado algunos sucesos violentos durante la intervención de los fiscalizadores y la policía a los ambulantes en la avenida grau y calles colindantes,12.081393544194109,24.842865532928943,se han registrado algunos sucesos violentos durante la interintervención de los fifiscalizadores y la policía a los ambulantes de la avenilla grau y calles colindantes, Se han registrado algunos sucesos violentos durante la intervención de los Fiscalizadores y la Policía a los ambulantes en la avenida Grau y calles colindantes 
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/SSF/2020-05-29_06_54_09.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_028/segment_3.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_028/gold_sentence_3.txt," Un numeroso grupo de agentes de Fiscalización de la Municipalidad de La Victoria, con apoyo de la Policía Nacional, realizaron esta mañana una operación para retirar a los ambulantes en la avenida Grau y calles colindantes. ",un numeroso grupo de agentes de fiscalización de la municipalidad de la victoria con apoyo de la policía nacional realizaron esta mañana una operación para retirar a los ambulantes en la avenida grau y calles colindantes,24.88287014731369,37.62433982885615,un numeroso grupo de agentes de fiscalizadores de la municipalidades de la victoria con apoyo de la policía nacional realizaron esta mañana una una operación para retirar a los ambulantes de la avenida grau y calles colindantes," Un numeroso grupo de agentes de Fiscalización de la Municipalidad de La Victoria, con apoyo de la Policía Nacional, realizaron esta mañana una operación para retirar a los ambulantes en la avenida Grau y calles colindantes. "
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/SSF/2020-05-29_06_54_09.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_028/segment_4.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_028/gold_sentence_4.txt," También les quitaron sus mercaderías, registrándose algunos sucesos violentos. ",también les quitaron sus mercaderías registrándose algunos sucesos violentos,38.364425194974,42.90494892764298,también les quitaron sus mercaderías registrándose algunos sucesos violentos," También les quitaron sus mercaderías, registrándose algunos sucesos violentos. "
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/SSF/2020-05-29_06_54_09.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_028/segment_5.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_028/gold_sentence_5.txt," Como se muestra en imágenes mostradas por América Noticias, algunos comerciantes informales fueron arrojados al suelo por los fiscalizadores, debido a que se resistieron. ",como se muestra en imágenes mostradas por américa noticias algunos comerciantes informales fueron arrojados al suelo por los fiscalizadores debido a que se resistieron,43.80505275129983,54.86632862868285,como se muestran imágenes mostradas por america noticias algunos comerciantes informales fueron arrojados al suelo por los fisfiscalizadores debido a que se resistieron," Como se muestra en imágenes mostradas por América Noticias, algunos comerciantes informales fueron arrojados al suelo por los fiscalizadores, debido a que se resistieron. "
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/SSF/2020-05-29_06_54_09.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_028/segment_6.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_028/gold_sentence_6.txt, Otros reaccionaron con golpes y empujones. ,otros reaccionaron con golpes y empujones,55.62641630199307,57.66665163561525,odros reaccionaron con golpes y empujones, Otros reaccionaron con golpes y empujones. 
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/SSF/2020-05-29_06_54_09.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_028/segment_7.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_028/gold_sentence_7.txt, Los comerciantes estuvieron vendiendo diversos artículos desde tempranas horas en los puentes y paraderos de la avenida Grau. ,los comerciantes estuvieron vendiendo diversos artículos desde tempranas horas en los puentes y paraderos de la avenida grau,58.54675315207972,66.96772448006932,los comerciantes estuvieron vendiendo diversos artículos desde tempranas horacenas en los puentes y praderos de la avenida gao, Los comerciantes estuvieron vendiendo diversos artículos desde tempranas horas en los puentes y paraderos de la avenida Grau. 
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/SSF/2020-05-29_06_54_09.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_028/segment_8.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_028/gold_sentence_8.txt, Esta situación alertó al municipio de La Victoria y a la Policía. ,esta situación alertó al municipio de la victoria y a la policía,68.3078790619584,73.26845124566725,esta situación alertó al municipio de la de la victoria y a la policía, Esta situación alertó al municipio de La Victoria y a la Policía. 
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/SSF/2020-05-29_06_54_09.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_028/segment_9.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_028/gold_sentence_9.txt," “Qué mal y qué triste, venimos a ganarlos el pan de cada día y miren cómo nos tratan. ",qué mal y qué triste venimos a ganarlos el pan de cada día y miren cómo nos tratan,74.20855968370884,79.10912494584055,ques mal y triste venimos a ganarnos el pan de cada día y miren cómo nos tratan," “Qué mal y qué triste, venimos a ganarlos el pan de cada día y miren cómo nos tratan. "
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/SSF/2020-05-29_06_54_09.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_028/segment_10.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_028/gold_sentence_10.txt," Nos levantemos tres de la mañana para que pase todo esto"", dijo una vendedora ambulante. ",nos levantemos tres de la mañana para que pase todo esto dijo una vendedora ambulante,80.22925414861352,86.60999014298093,nos levantamos tres de la mañana para que la que pase todo esto dijo un vendedor ambulante," Nos levantemos tres de la mañana para que pase todo esto"", dijo una vendedora ambulante. "
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/SSF/2020-05-29_06_54_09.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_028/segment_11.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_028/gold_sentence_11.txt, El municipio de La Victoria ha estado realizando esta semana operaciones en la avenida Grau y las calles colindantes al emporio comercial de Gamarra para frenar el avance del comercio ambulatorio. ,el municipio de la victoria ha estado realizando esta semana operaciones en la avenida grau y las calles colindantes al emporio comercial de gamarra para frenar el avance del comercio ambulatorio,87.69011473136915,100.33157287694974,el municipio de la victoria ha realizado estas semanoperaciones en la avenida grao y en las calles colindantes al emporio comercial de gamarra para frenar el avance de comerce del comercio ambulatorio, El municipio de La Victoria ha estado realizando esta semana operaciones en la avenida Grau y las calles colindantes al emporio comercial de Gamarra para frenar el avance del comercio ambulatorio. 
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/SSF/2020-05-29_06_54_09.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_028/segment_12.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_028/gold_sentence_12.txt, El alcalde dijo hace algunos días que se tomarán acciones severas para hacer respetar el distanciamiento social y evitar el avance del nuevo coronavirus COVID-19 en el distrito.,el alcalde dijo hace algunos días que se tomarán acciones severas para hacer respetar el distanciamiento social y evitar el avance del nuevo coronavirus covid19 en el distrito,101.59171823006932,112.9130241009532,el alcalde dijo hace unos días que se tomara acciones severas para hacer respetar el distansamiento social y evitar el avance de newos del nuevo coronavirus kövic dieginevt, El alcalde dijo hace algunos días que se tomarán acciones severas para hacer respetar el distanciamiento social y evitar el avance del nuevo coronavirus COVID-19 en el distrito.
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/SSF/2020-05-29_06_53_12.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_029/segment_1.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_029/gold_sentence_1.txt, Identifican a sospechosos extranjeros de crimen de esposos en Arequipa ,identifican a sospechosos extranjeros de crimen de esposos en arequipa,3.740338514753875,7.680695131901007,identifican al sospechosos extranjeros de crimen de esposos en arequipa, Identifican a sospechosos extranjeros de crimen de esposos en Arequipa 
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/SSF/2020-05-29_06_53_12.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_029/segment_2.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_029/gold_sentence_2.txt," Según la Policía, los principales sospechosos del asesinato son dos venezolanos que habrían fugado a Ecuador. ",según la policía los principales sospechosos del asesinato son dos venezolanos que habrían fugado a ecuador,8.640782023388633,14.981355869254829,según la policía los principales sospechosos del asesinato son los venezolanos que habrían fregado fugado a ecuador," Según la Policía, los principales sospechosos del asesinato son dos venezolanos que habrían fugado a Ecuador. "
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/SSF/2020-05-29_06_53_12.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_029/segment_3.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_029/gold_sentence_3.txt," Cuatro días después del crimen, publicaron fotos comiendo y bebiendo licor en una piscina de ese país. ",cuatro días después del crimen publicaron fotos comiendo y bebiendo licor en una piscina de ese país,15.96144457098178,20.94189532057384,cuatro días después el crimen publicaron fotos comiendo y bebiendo licor en una piscina de ese país," Cuatro días después del crimen, publicaron fotos comiendo y bebiendo licor en una piscina de ese país. "
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/SSF/2020-05-29_06_53_12.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_029/segment_4.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_029/gold_sentence_4.txt," La Policía Nacional identificó a dos ciudadanos venezolanos que serían los principales sospechosos del asesinato de una pareja de esposos en la provincia de Caravelí, en Arequipa. ",la policía nacional identificó a dos ciudadanos venezolanos que serían los principales sospechosos del asesinato de una pareja de esposos en la provincia de caravelí en arequipa,22.02199307349742,31.68286741909165,la policía nacional inidentificó a dos ciudadanos benezolanos que serían los fincivales sospechosos del asesinato de una pareja esposos en la provincia de carabelínen arequipo," La Policía Nacional identificó a dos ciudadanos venezolanos que serían los principales sospechosos del asesinato de una pareja de esposos en la provincia de Caravelí, en Arequipa. "
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/SSF/2020-05-29_06_53_12.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_029/segment_5.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_029/gold_sentence_5.txt, Ambos estarían fuera del Perú y las autoridades pedirán una orden de captura internacional. ,ambos estarían fuera del perú y las autoridades pedirán una orden de captura internacional,32.38293077746804,37.84342497280392,ambos estarían fuera del perú y las autoridades pedrían una obden de captura internacional, Ambos estarían fuera del Perú y las autoridades pedirán una orden de captura internacional. 
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/SSF/2020-05-29_06_53_12.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_029/segment_6.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_029/gold_sentence_6.txt, Cabe señalar que Javier Navarro de la Fuente y Susana Méndez fueron hallados muertos en su vivienda en la provincia de Caravelí. ,cabe señalar que javier navarro de la fuente y susana méndez fueron hallados muertos en su vivienda en la provincia de caravelí,38.703502813094914,45.90415449925211,cabe señalar que javier navarro de la fuente y sosana mendez fueron hallados muertos en su hivienda en la provincia de carabelí, Cabe señalar que Javier Navarro de la Fuente y Susana Méndez fueron hallados muertos en su vivienda en la provincia de Caravelí. 
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/SSF/2020-05-29_06_53_12.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_029/segment_7.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_029/gold_sentence_7.txt, Ellos estaban dedicados a la producción de vinos y piscos. ,ellos estaban dedicados a la producción de vinos y piscos,46.66422328834648,49.48447853209138,ellos estaban dedicados a la producción de vinos y piscos, Ellos estaban dedicados a la producción de vinos y piscos. 
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/SSF/2020-05-29_06_53_12.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_029/segment_8.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_029/gold_sentence_8.txt," Según la Policía, los principales sospechosos del asesinato son dos ciudadanos venezolanos identificados como José Salcedo Pérez y Alexander Bravo Waldón, quienes habrían fugado a Ecuador, informó América Noticias. ",según la policía los principales sospechosos del asesinato son dos ciudadanos venezolanos identificados como josé salcedo pérez y alexander bravo waldón quienes habrían fugado a ecuador informó américa noticias,50.16454008022844,64.62584888326082,según la policía los principales sospechosos de los asesinato son los ciudadanos venezolanos identificados como josé salcedo perez y alexander bravo valwaldónquienes habrían frugado fugado a ecuador informó american noticias," Según la Policía, los principales sospechosos del asesinato son dos ciudadanos venezolanos identificados como José Salcedo Pérez y Alexander Bravo Waldón, quienes habrían fugado a Ecuador, informó América Noticias. "
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/SSF/2020-05-29_06_53_12.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_029/segment_9.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_029/gold_sentence_9.txt," “Esos dos sujetos vivían en el interior de dicho inmueble. Inclusive tenían sus habitaciones y al parecer por un tema de poder llevarse las propiedades de los esposos, porque según algunas informaciones, ellos tenían cierto patrimonio, habrían dado rienda suelta a este homicidio”, dijo el coronel PNP Carlos Urbina Barreto, jefe de la Dirincri Arequipa. ",esos dos sujetos vivían en el interior de dicho inmueble inclusive tenían sus habitaciones y al parecer por un tema de poder llevarse las propiedades de los esposos porque según algunas informaciones ellos tenían cierto patrimonio habrían dado rienda suelta a este homicidio dijo el coronel pnp carlos urbina barreto jefe de la dirincri arequipa,65.7059466361844,86.68784557723687,esos dos sujetos vivía en el interior de dicho inmuebile inclusive tenían sus habitaciones y al parecer por un tema de poder llevarse las propiedades de los espososporque según algunas informaciones ellos tenían ciertos patrimonios habían dado horiendas sueltas este micio dijo el coronel pnep carlos urbina barreto jefe de la tirínquida equipa," “Esos dos sujetos vivían en el interior de dicho inmueble. Inclusive tenían sus habitaciones y al parecer por un tema de poder llevarse las propiedades de los esposos, porque según algunas informaciones, ellos tenían cierto patrimonio, habrían dado rienda suelta a este homicidio”, dijo el coronel PNP Carlos Urbina Barreto, jefe de la Dirincri Arequipa. "
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/SSF/2020-05-29_06_53_12.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_029/segment_10.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_029/gold_sentence_10.txt," Hace unas semanas, los extranjeros lucieron en sus redes sociales unas imágenes del trabajo que realizaban en el fundo de los esposos. ",hace unas semanas los extranjeros lucieron en sus redes sociales unas imágenes del trabajo que realizaban en el fundo de los esposos,87.42791255609193,95.96868552828391,haci una semana los extranjeros lucieron en sus reyes unas imágenes el trabajo que realizaban en el fondo de los esposos l fundo de los esposos," Hace unas semanas, los extranjeros lucieron en sus redes sociales unas imágenes del trabajo que realizaban en el fundo de los esposos. "
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/SSF/2020-05-29_06_53_12.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_029/segment_11.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_029/gold_sentence_11.txt, En una de las fotos también aparecen portando una escopeta. ,en una de las fotos también aparecen portando una escopeta,96.78875974809628,102.36926480486808,inguna de las fotos sabían también aparecen portando una escopeta, En una de las fotos también aparecen portando una escopeta. 
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/SSF/2020-05-29_06_53_12.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_029/segment_12.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_029/gold_sentence_12.txt," Cuatro días después del crimen, ambos sujetos lucen en una fotografía, tomada y publicada desde Ecuador. ",cuatro días después del crimen ambos sujetos lucen en una fotografía tomada y publicada desde ecuador,102.38926661510745,108.9498603736062,cuatro días de del crimen ambos sujetos lucen en una fotografía tomada y publicada desde ecuador," Cuatro días después del crimen, ambos sujetos lucen en una fotografía, tomada y publicada desde Ecuador. "
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/SSF/2020-05-29_06_53_12.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_029/segment_13.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_029/gold_sentence_13.txt," En la imagen se muestran sonriendo, comiendo y bebiendo licor en una piscina, de acuerdo a las autoridades. ",en la imagen se muestran sonriendo comiendo y bebiendo licor en una piscina de acuerdo a las autoridades,109.52991287054664,114.23033827678816,en la imagen se mustra sonriendo y comiendo y bebiendo licor en una piscina de acuedo a las autoridades," En la imagen se muestran sonriendo, comiendo y bebiendo licor en una piscina, de acuerdo a las autoridades. "
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/SSF/2020-05-29_06_53_12.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_029/segment_14.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_029/gold_sentence_14.txt, La Policía Nacional anunció que pedirá al Poder Judicial una orden de captura internacional contra los dos sospechosos. ,la policía nacional anunció que pedirá al poder judicial una orden de captura internacional contra los dos sospechosos,115.1304197375578,122.55109133634755,la policía nacional anunció que peirá al poder judicial una orden de captura internacional contra dos contra los dos sospechosos, La Policía Nacional anunció que pedirá al Poder Judicial una orden de captura internacional contra los dos sospechosos. 
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/SSF/2020-05-29_06_53_12.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_029/segment_15.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_029/gold_sentence_15.txt, Alcalde de Caravelí pide a venezolanos irse de su localidad. ,alcalde de caravelí pide a venezolanos irse de su localidad,123.61118727903182,126.9514895889992,alcalde de carabelípide a venezolanos irse de su localidad, Alcalde de Caravelí pide a venezolanos irse de su localidad. 
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/SSF/2020-05-29_06_53_12.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_029/segment_16.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/SSF_Lectura_029/gold_sentence_16.txt," Por su parte, el alcalde provincial de Caravelí, Arturo Montesinos, pidió a todos los venezolanos irse de su localidad. ",por su parte el alcalde provincial de caravelí arturo montesinos pidió a todos los venezolanos irse de su localidad,127.57154570641828,134.41216480826762,por su parte el alcalde provincial de caraberí arturo montesinos pidió a los venezolanos irse a su localidad," Por su parte, el alcalde provincial de Caravelí, Arturo Montesinos, pidió a todos los venezolanos irse de su localidad. "
